unique	title	level1	level2	words
324923794	亚布力雪龙滑雪场门票+马拉爬犁+雪上飞碟成人票（2小时）	2	4	亚布力 雪龙 滑雪场 门票 马拉 爬犁 + 雪上 飞碟 成人 票 （ 2 小时 ）
324923791	亚布力雪龙滑雪场门票+世界第一滑道（2小时）	1	4	亚布力 雪龙 滑雪场 门票 + 世界 第 一 滑道 （ 2 小时 ）
326402759	那拉提国际滑雪场雪圈票	1	4	那拉提 国际 滑雪场 雪 圈 票
326402758	那拉提国际滑雪场高级道（成人票）	1	4	那拉提 国际 滑雪场 高级 道 （ 成人 票 ）
328911071	葫芦山庄滑雪场大门票成人票（2016.12.10-2017.3.1）（需提前2小时预订）	1	4	葫芦山 庄 滑雪场 大 门票 成人 票 2016.12.10-2017.3.1 （ 需 提前 2 小时 预订 ）
334694072	[周末]沁园春滑雪场4小时滑雪成人票	1	2	[ 周末 ] 沁园春 滑雪场 4 小时 滑雪 成人 票
336140025	[春节]仿山滑雪场3小时票	1	3	[ 春节 ] 仿 山 滑雪场 3 小时 票
335413995	[节假日日场]虹溪谷滑雪场成人票	1	3	[ 节假日 日场 ] 虹 溪谷 滑雪场 成人 票
336121020	温都水城滑雪场单人门票	1	4	温都水城 滑雪场 单人 门票
336120891	[周末]满城神湖四季滑雪场成人票	1	2	[ 周末 ] 满城 神湖 四 季 滑雪场 成人 票
336120890	[平日]满城神湖四季滑雪场成人票	1	1	[ 平日 ] 满城 神湖 四 季 滑雪场 成人 票
336120422	大别山滑雪乐园成人票	1	4	大别山 滑雪 乐园 成人 票
336095299	[节假日]和平滑雪场2小时滑雪票	1	3	[ 节假日 ] 和平 滑雪场 2 小时 滑雪 票
334342101	东风湖滑雪场滑雪+戏雪成人大套票	1	4	东风 湖 滑雪场 滑雪 + 戏 雪 成人 大 套票
336085091	[节假日]驼山滑雪1小时票	1	3	[ 节假日 ] 驼山 滑雪 1 小时 票
334058978	【周末夜场3小时】青岛恒星科技学院滑雪训练基地滑雪票	1	2	【 周末 夜场 3 小时 】 青岛 恒星 科技学院 训练基地 滑雪 票
336070626	【节假日】多乐美地4小时B类滑雪票（含魔毯+拖牵，初学者适用 ）	2	4	【 节假日 】 多乐 美地 4 小时 B 类 滑雪 票 （ 含 魔毯 + 拖 牵 ， 初学者 适用   ）
336070621	【节假日】多乐美地1天B类滑雪票（含魔毯+拖牵，初学者适用 ）	2	4	【 节假日 】 多乐 美地 1 天 B 类 滑雪 票 （ 含 魔毯 + 拖 牵 ， 初学者 适用   ）
336070619	【周末】多乐美地4小时B类滑雪套票（含魔毯+拖牵+雪具，初学者适用  ）	2	4	【 周末 】 多乐 美地 4 小时 B 类 滑雪 套票 （ 含 魔毯 拖 牵 + 雪具 ， 初学者 适用   ）
326267473	【周末】多乐美地1.5天滑雪票（自带雪具）	1	2	【 周末 】 多乐 美地 1.5 天 滑雪 票 （ 自带 雪具 ）
330068299	怀北滑雪场周三促销体验票	1	4	怀 北 滑雪场 周三 促销 体验 票
335679340	唐山滦州研山滑雪场假日全天滑雪票	1	3	唐山 滦州 研 山 滑雪场 假日 全天 滑雪 票
336044335	【冰雪大世界】冰情岛达人汇滑雪场单人2小时门票	1	4	【 冰雪大世界 】 冰 情 岛 达人 汇 滑雪场 单人 2 小时 门票
334305026	丽水青田乐园滑雪场周末2小时电子票送真人CS	1	2	丽水 青田 乐园 滑雪场 周末 2 小时 电子票 送 真人 CS
335676877	六盘山周沟滑雪场2小时雪盘 雪片（预售）	3	4	六盘山 周 沟 滑雪场 2 小时 雪 盘   雪片 （ 预售 ）
335676876	六盘山周沟滑雪场2小时雪橇（预售）	3	4	六盘山 周 沟 滑雪场 2 小时 雪橇 （ 预售 ）
335676873	六盘山滑雪场2小时滑雪+1小时雪圈+1小时雪橇（预售）	2	4	六盘山 滑雪场 2 滑雪 雪 圈 + 1 小时 雪橇 （ 预售 ）
336041906	大别山滑雪乐园	1	4	大别山 滑雪 乐园
336041533	太舞滑雪场平日1天雪票+雪具	2	4	太 舞 滑雪场 平日 1 天雪 票 + 雪具
332061704	太舞滑雪场平日4小时雪票+雪具	2	4	太 舞 滑雪场 平日 4 小时 雪 票 + 雪具
334302133	哈尔滨亚布力好汉泊初级滑雪2小时+雪服+雪镜成人票	2	4	哈尔滨 亚布力 好汉 泊 初级 滑雪 2 小时 服 + 雪 镜 成人 票
336038589	太原动物园冰雕+滑雪 - 成人票	1	4	太原动物园 冰雕 + 滑雪 -   成人 票
335673376	L照金滑雪场周末戏雪票（不限时）	1	2	L 照 金 滑雪场 周末 戏 雪 票 （ 不限时 ）
332983976	松花湖滑雪场粉雪期全天索道周末票【不含雪具】	1	2	松花湖 滑雪场 粉雪 期 全天 索道 周末 票 【 不含 雪具 】
335673137	[节假日]山泰生态园滑雪场4小时	1	3	[ 节假日 ] 山泰 生态园 滑雪场 4 小时
336038084	[周末]仿山滑雪场3小时票	1	2	[ 周末 ] 仿 山 滑雪场 3 小时 票
336037965	西夏风情园滑雪场周末夜滑 - 成人票	1	2	西夏 风情园 滑雪场 周末 夜 滑 -   成人 票
336037964	西夏风情园滑雪场平日夜滑 - 成人票	1	1	西夏 风情园 滑雪场 平日 夜 滑 -   成人 票
330261031	朝阳庙子沟滑雪场-平日戏雪票（周一至周五可用）	1	1	朝阳 庙子 沟 滑雪场 - 平日 戏 雪 票 （ 周一 至 周五 可用 ）
196826019	郯城望海楼极地滑雪场成人周末联票（不限时）电子票	1	2	郯城 望海楼 极地 滑雪场 成人 周末 联 票 （ 不限时 ） 电子票
190762582	郯城望海楼极地滑雪场成人周末联票（限时2小时）电子票	1	2	郯城 望海楼 极地 滑雪场 成人 周末 联 票 （ 限时 2 小时 ） 电子票
331465887	燕塞山森林滑雪场（平日票）（含雪具，不限时）	2	4	燕塞 山 森林 滑雪场 平日 票 （ 含 雪具 ， 不限时 ）
333985865	【平日全天】崂山北宅高山滑雪场（电子票）	1	1	【 平日 全天 】 崂山 北 宅 高山 滑雪场 （ 电子票 ）
333673551	汉中紫柏山国际滑雪场 节假日票（送嬉雪项目）不限时	1	3	汉中 紫柏山 国际 滑雪场   节假日 票 （ 送 嬉 雪 项目 ） 不限时
335668385	东风湖夜滑小套票1张（仅限大连户籍可用）	1	4	东风 湖 夜 滑 小 套票 1 张 （ 仅 限 大连 户籍 可用 ）
336033321	[节假日]海阳林山滑雪全天票	1	3	[ 节假日 ] 海阳 林山 滑雪 全天 票
335668167	日照浮来青滑雪场3小时门票1张+智圣汤泉成人票1张	2	4	日照 浮 来 青 滑雪场 3 小时 门票 + 智圣 汤泉 成人 票 1 张
336033146	温都水城滑雪场单人门票	1	4	温都水城 滑雪场 单人 门票
336032676	【开业促销】狼牙山滑雪票	1	4	【 开业 促销 】 狼牙山 滑雪 票
335667791	【周末夜场】鸣山绿洲滑雪场成人票（11.19~12.25）	1	2	【 周末 夜场 】 鸣山 绿洲 滑雪场 成人 票 （ 11.19 ~ 12.25 ）
326822193	【平日日场】鸣山绿洲滑雪场成人票（11.21~12.23）	1	1	【 平日 日场 】 鸣山 绿洲 滑雪场 成人 票 （ 11.21 ~ 12.23 ）
242466	浏阳瑞翔滑雪（平日）（2大免1小）	1	1	浏阳 瑞 翔 滑雪 平日 （ 2 大 免 1 小 ）
330252901	驼山滑雪场平日全天票	1	1	驼山 滑雪场 平日 全天 票
329645235	促销 / 亚布力好汉岭滑雪2小时特惠票1张+接送南站	1	4	促销 /   亚布力 好汉 岭 滑雪 2 小时 特惠 票 1 张 + 接送 南站
193760454	北京金辉滑雪场8小时滑雪成人票(法定节假日另付费)周六至周日	1	2	北京 金辉 滑雪场 8 小时 滑雪 成人 票 ( 法定节假日 另 付费 ) 周六 至 周日
335663138	[春节]玉华宫滑雪成人套票	1	3	[ 春节 ] 玉华宫 滑雪 成人 套票
335663137	[平日]玉华宫滑雪成人套票	1	1	[ 平日 ] 玉华宫 滑雪 成人 套票
327760480	金龙山滑雪场平日票	1	1	金龙 山 滑雪场 平日 票
331173026	太白山滑雪成人票【周末3小时】	1	2	太白山 滑雪 成人 票 【 周末 3 小时 】
336027896	[平日]仿山滑雪场3小时票	1	1	[ 平日 ] 仿 山 滑雪场 3 小时 票
333980137	吉林延边和平滑雪场【成人票全天】	1	4	吉林 延边 和平 滑雪场 【 成人 票 全天 】
336027431	北京静之湖滑雪场平时滑雪6小时	1	1	北京 静之湖 滑雪场 平时 滑雪 6 小时
336027279	[平日]徂徕山滑雪场全天票	1	1	[ 平日 ] 徂徕山 滑雪场 全天 票
330250705	徂徕山滑雪场平日白天场双人票	1	1	徂徕山 滑雪场 平日 白天 场 双人 票
329954724	徂徕山滑雪场平日白天场三人票	1	1	徂徕山 滑雪场 平日 白天 场 三人 票
329954721	徂徕山滑雪场周末白天场双人票	1	2	徂徕山 滑雪场 周末 白天 场 双人 票
336026944	北京静之湖滑雪场平时滑雪6小时	1	1	北京 静之湖 滑雪场 平时 滑雪 6 小时
336023809	【周末】多乐美地4小时B类滑雪套票（含魔毯+拖牵+雪具）	2	4	【 周末 】 多乐 美地 4 小时 B 类 滑雪 套票 （ 含 魔毯 拖 牵 + 雪具 ）
336023807	【周末】多乐美地1天B类滑雪套票（含魔毯+拖牵+雪具）	2	4	【 周末 】 多乐 美地 1 天 B 类 滑雪 套票 （ 含 魔毯 拖 牵 + 雪具 ）
333660835	[周末]卧虎山滑雪全天票（赠送夜场）	1	2	[ 周末 ] 卧虎山 滑雪 全天 票 （ 赠送 夜场 ）
336020259	太伟滑雪场平日套票（单人全天初级滑道+雪具+门票）	2	4	太伟 滑雪场 平日 套票 （ 单人 全天 初级 滑道 雪具 + 门票 ）
334635973	太伟滑雪场平日套票（单人4小时初级滑道+雪具+门票）	2	4	太伟 滑雪场 平日 套票 （ 单人 4 小时 初级 滑道 雪具 + 门票 ）
333659988	棋盘山滑雪场午连夜滑雪大学生票(14.30-21:00)周末	1	2	棋盘山 滑雪场 午 连夜 滑雪 大学生 票 ( 14.30-21 : 00 ) 周末
335653807	[节假日全天]金象山滑雪场成人票（含彩冰王国冰雕馆门票）	1	3	[ 节假日 全天 ] 金象山滑雪场 成人 票 （ 含 彩 冰 王国 冰雕 馆 门票 ）
335653806	[节假日]金象山滑雪2小时票	1	3	[ 节假日 ] 金象山 滑雪 2 小时 票
336018102	八达岭滑雪场（滑雪+动物园）单人套票	1	4	八达岭滑雪场 （ 滑雪 + 动物园 ） 单人 套票
336018097	八达岭雪场雪域飘香节假日全天滑雪含餐票【需人工下单】	1	3	八达岭 雪 场 雪域 飘香 节假日 全天 滑雪 含餐 票 【 需 人工 下单 】
336017818	太原动物园冰雕+滑雪 - 儿童票	1	4	太原动物园 冰雕 + 滑雪 -   儿童 票
336017034	【电子票】东北亚滑雪场学生日场滑雪+戏雪票	1	4	【 电子票 】 东北亚 滑雪场 学生 日场 滑雪 + 戏 雪 票
336017032	【电子票】东北亚滑雪场夜场滑雪票学生票	1	4	【 电子票 】 东北亚 滑雪场 夜场 滑雪 票 学生票
334999217	长城岭滑雪场4小时滑雪成人票(不含雪具，需自带)（元旦春节）	1	3	长城 岭 滑雪场 4 小时 滑雪 成人 票 ( 不含 雪具 ， 需 自带 ) （ 元旦春节 ）
334999212	长城岭滑雪场全天滑雪成人票(不含雪具，需自带)(平日)	1	1	长城 岭 滑雪场 全天 滑雪 成人 票 不含 雪具 ， 需 自带 ( 平日 )
331757009	长城岭滑雪场4小时滑雪成人票(不含雪具，需自带)(平日)	1	1	长城 岭 滑雪场 4 小时 滑雪 成人 票 不含 雪具 ， 需 自带 ( 平日 )
332961915	松花湖滑雪场粉雪期全天索道周末票【不含雪具】	3	4	松花湖 滑雪场 粉雪 期 全天 索道 周末 票 【 不含 雪具 】
335962408	八达岭滑雪场（滑雪+动物园）单人套票	1	4	八达岭滑雪场 （ 滑雪 + 动物园 ） 单人 套票
336013639	【开业促销】狼牙山滑雪票	1	4	【 开业 促销 】 狼牙山 滑雪 票
331158348	太白山滑雪成人票【周末3小时】	1	2	太白山 滑雪 成人 票 【 周末 3 小时 】
336012744	莲花山滑雪场假日全天含雪具滑雪票	2	4	莲花山 滑雪场 假日 全天 含 雪具 滑雪 票
335242986	秦皇古道滑雪场平日滑雪10次卡	5	4	秦皇 古道 滑雪场 平日 滑雪 10 次卡
335242985	秦皇古道滑雪场周末滑雪10次卡	5	4	秦皇 古道 滑雪场 周末 滑雪 10 次卡
335242983	秦皇古道滑雪场—平日1天成人票	1	1	秦皇 古道 滑雪场 — 平日 1 天 成人 票
335242981	【开业特惠】秦皇古道滑雪场—平日4小时成人票	1	1	【 开业 特惠 】 秦皇 古道 滑雪场 — 平日 4 小时 成人 票
331936593	卧虎山滑雪场周末全天游园票（含娱雪设备）	1	2	卧虎山滑雪场 周末 全天 游园 票 （ 含 娱 雪 设备 ）
331705168	【半价特惠】太舞滑雪场4小时雪票+雪具	2	4	【 半价 特惠 】 太 舞 滑雪场 4 小时 雪 票 + 雪具
329868174	名都滑雪场成人票（4小时）	1	4	名都 滑雪场 成人 票 （ 4 小时 ）
335907256	【开业特惠】狼牙山滑雪场—全天成人滑雪票（12.17-12.21）	1	4	【 开业 特惠 】 狼牙山 滑雪场 — 全天 成人 滑雪 票 （ 12.17-12.21 ）
335907255	【开业特惠情侣票】狼牙山滑雪场—全天成人滑雪票（12.17-12.21）	1	4	【 开业 特惠 情侣 】 狼牙山 滑雪场 — 全天 成人 滑雪 票 （ 12.17-12.21 ）
331969581	神农架国际滑雪场全天滑雪成人票（平日）	1	1	神农架 国际 滑雪场 全天 滑雪 成人 票 （ 平日 ）
335907102	【半价特惠】多乐美地滑雪场8小时魔毯+1号拖牵（含雪具）（B套票）	2	4	【 半价 特惠 】 多乐 美地 滑雪场 8 小时 魔毯 + 1 号 拖 牵 含 雪具 （ B 套票 ）
335784501	[节假日]静之湖滑雪场4小时票	1	3	[ 节假日 ] 静之湖 滑雪场 4 小时 票
335771466	铭湖滑雪场全天滑雪成人票	1	4	铭 湖 滑雪场 全天 滑雪 成人 票
335771335	[节假日]山泰生态园滑雪场4小时	1	3	[ 节假日 ] 山泰 生态园 滑雪场 4 小时
327539604	[平日]北极光滑雪4小时票	1	1	[ 平日 ] 北极 光滑 雪 4 小时 票
326908170	[元旦日场活动票]铭山绿洲滑雪场套票	1	3	[ 元旦 日场 活动 票 ] 铭 山 绿洲 滑雪场 套票
326908168	[平日日场]铭山绿洲滑雪场套票	1	1	[ 平日 日场 ] 铭 山 绿洲 滑雪场 套票
335756035	[节假日全天]金象山滑雪场成人票（含彩冰王国冰雕馆门票）	1	3	[ 节假日 全天 ] 金象山滑雪场 成人 票 （ 含 彩 冰 王国 冰雕 馆 门票 ）
335724498	六盘山周沟滑雪场雪盘/雪片2小时票	3	4	六盘山 周 沟 滑雪场 雪 盘 / 雪片 2 小时 票
335724497	六盘山周沟滑雪场雪橇2小时票	3	4	六盘山 周 沟 滑雪场 雪橇 2 小时 票
328747950	[节假日]云居滑雪场半天票	1	3	[ 节假日 ] 云居 滑雪场 半天 票
335718145	[节假日]燕塞山滑雪场成人票	1	3	[ 节假日 ] 燕塞 山 滑雪场 成人 票
330068298	怀北滑雪场周二促销体验票	1	4	怀 北 滑雪场 周二 促销 体验 票
330068294	[圣诞促销票]怀北国际滑雪场成人票	1	3	[ 圣诞 促销 ] 怀 北 国际 滑雪场 成人 票
331243710	鸣翠湖滑雪场超值乐享滑雪套票	1	4	鸣 翠湖 滑雪场 超值 乐 享 滑雪 套票
335706246	凤麒庄园滑雪票	1	4	凤 麒 庄园 滑雪 票
335677014	L零度滑雪室内训练中心单次体验课【时间为30分钟】	1	4	L 零度 滑雪 室内 训练中心 单 次 体验 课 【 时间 为 30 分钟 】
330752438	银川苏峪口滑雪场2小时滑雪（1小时雪圈）+天沐温泉 成人票	2	4	银川 苏峪口 滑雪场 2 滑雪 （ 1 小时 雪 圈 ） + 天沐 温泉   成人 票
335673104	西宁奥斯陆滑雪场不限时滑雪—成人票	1	4	西宁 奥斯陆 滑雪场 不限时 滑雪 — 成人 票
330261032	朝阳庙子沟滑雪场-周末戏雪票（周六、日可用）	1	2	朝阳 庙子 沟 滑雪场 - 周末 戏 雪 票 （ 周六 、 日 可用 ）
335669260	亚布力新体委滑雪场2小时+森林小火车观光	1	4	亚布力 新 体委 滑雪场 2 小时 + 森林 小火车 观光
327766522	亚布力世界第一滑道+好汉岭初级滑雪2小时成人票	1	4	亚布力 世界 第 一 滑道 + 好汉 岭 初级 滑雪 2 小时 成人 票
329327412	木札岭速龙滑雪场双人票（下单2小时后生效）	1	4	木札岭 速龙 滑雪场 双人 票 （ 下单 2 小时 后 生效 ）
327476483	鸣山绿洲滑雪场鸣山绿洲滑雪场周末套票	1	2	鸣山 绿洲 滑雪场 周末 套票
326822198	【春节日场】鸣山绿洲滑雪场春节套票	1	3	【 日场 】 鸣山 绿洲 滑雪场 春节 套票
326822197	【元旦日场】鸣山绿洲滑雪场元旦套票	1	3	【 日场 】 鸣山 绿洲 滑雪场 元旦 套票
335346174	[周末]灵珠山滑（草）雪场3小时	1	2	[ 周末 ] 灵珠 山 滑 （ 草 ） 雪 场 3 小时
335344976	[春节联票]大门票+双程观光缆车+1小时滑雪儿童票	2	4	[ 春节 联 ] 大 门票 双程 观光 缆车 + 1 小时 滑雪 儿童 票
335344972	[春节联票]大门票+双程观光缆车+1小时滑雪成人票	2	4	[ 春节 联 ] 大 门票 双程 观光 缆车 + 1 小时 滑雪 成人 票
335344970	[春节联票]大门票+双程观光缆车+2小时滑雪成人票	2	4	[ 春节 联 ] 大 门票 双程 观光 缆车 + 2 小时 滑雪 成人 票
335344952	[周末联票]大门票+双程观光缆车+2小时滑雪成人票	2	4	[ 周末 联 ] 大 门票 双程 观光 缆车 + 2 小时 滑雪 成人 票
335664801	[节假日日场]虹溪谷滑雪场成人票	1	3	[ 节假日 日场 ] 虹 溪谷 滑雪场 成人 票
335664799	[平日日场]虹溪谷滑雪场成人票	1	1	[ 平日 日场 ] 虹 溪谷 滑雪场 成人 票
330564346	亚布力新濠阳光度假村滑雪场4小时（节假日票）	1	3	亚布力 新濠 阳光 度假村 滑雪场 4 小时 （ 节假日 票 ）
332049128	密苑云顶乐园滑雪场2天雪票+索道（平日）【旺季】	2	4	密 苑 云顶 乐园 滑雪场 2 天雪 票 + 索道 （ 平日 ） 【 旺季 】
335663069	L海拉尔东山滑雪场2小时成人票	1	4	L 海拉尔 东山 滑雪场 2 小时 成人 票
332331295	大连安波滑雪场周末门票	1	2	大连 安波 滑雪场 周末 门票
331459522	大连安波滑雪场节假日门票	1	3	大连 安波 滑雪场 节假日 门票
330740034	北京静之湖滑雪场—周末-全天	1	2	北京 静之湖 滑雪场 — 周末 - 全天
335338524	[节假日日场]虹溪谷滑雪场成人票	1	3	[ 节假日 日场 ] 虹 溪谷 滑雪场 成人 票
335338522	[平日日场]虹溪谷滑雪场成人票	1	1	[ 平日 日场 ] 虹 溪谷 滑雪场 成人 票
